Year,CountryCode,HostCity,HostCountry,HostCountryCode,Awarded.Gold,Awarded.Silver,Awarded.Bronze,Awarded.Total,Population,GDPpC,pre_host2,pre_host,Host,post_host,post_host2,gold_pre1,med_pre1,gold_pre2,med_pre2,gold_pre3,med_pre3,TotalEntries,GoldMedals,SilverMedals,BronzeMedals,TotalMedals
2000,TAN,Sydney,Australia,AUS,300,300,327,927,32.4025383,1072.20224225458,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,TGA,Sydney,Australia,AUS,300,300,327,927,0.097482,2017.80841591268,N,N,N,N,N,0,1,0,0,0,0,3,0,0,0,0
2000,THA,Sydney,Australia,AUS,300,300,327,927,62.30665207,7221.81968298461,N,N,N,N,N,1,2,0,1,0,1,55,1,0,2,3
2000,TJK,Sydney,Australia,AUS,300,300,327,927,6.114885807,1178.07257966347,N,N,N,N,N,0,0,NA,NA,NA,NA,4,0,0,0,0
2000,TKM,Sydney,Australia,AUS,300,300,327,927,4.466132164,6413.19047404706,N,N,N,N,N,0,0,NA,NA,NA,NA,8,0,0,0,0
2000,TOG,Sydney,Australia,AUS,300,300,327,927,4.825704098,1387.03235405048,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,TPE,Sydney,Australia,AUS,300,300,327,927,22.01048851,31556.5065575185,N,N,N,N,N,0,1,0,1,0,0,68,0,1,4,5
2000,TTO,Sydney,Australia,AUS,300,300,327,927,1.264775038,11002.9209241873,N,N,N,N,N,0,2,0,0,0,0,22,0,1,1,2
2000,TUN,Sydney,Australia,AUS,300,300,327,927,9.603741646,8041.53130172615,N,N,N,N,N,0,1,0,0,0,0,34,0,0,0,0
2000,TUR,Sydney,Australia,AUS,300,300,327,927,62.28732681,11175.7515236349,N,N,N,N,N,4,6,2,6,1,2,63,3,0,2,5
2000,UAE,Sydney,Australia,AUS,300,300,327,927,2.988162041,76664.1406512666,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2000,UGA,Sydney,Australia,AUS,300,300,327,927,23.272995,1098.77013594512,N,N,N,N,N,0,1,0,0,0,0,13,0,0,0,0
2000,UKR,Sydney,Australia,AUS,300,300,327,927,49.29079056,4400.2971454877,N,N,N,N,N,9,23,NA,NA,NA,NA,296,3,10,10,23
2000,URU,Sydney,Australia,AUS,300,300,327,927,3.309318066,11724.9455767483,N,N,N,N,N,0,0,0,0,0,0,17,0,1,0,1
2000,USA,Sydney,Australia,AUS,300,300,327,927,278.8622742,45179.5461976477,N,Y,N,N,N,44,101,37,108,36,94,483,37,24,33,94
2000,UZB,Sydney,Australia,AUS,300,300,327,927,24.48976898,4075.47995171002,N,N,N,N,N,0,2,NA,NA,NA,NA,73,1,1,2,4
2000,VAN,Sydney,Australia,AUS,300,300,327,927,0.181265,1478.49833117259,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2000,VEN,Sydney,Australia,AUS,300,300,327,927,24.02868843,6263.47583799438,N,N,N,N,N,0,0,0,0,0,0,55,0,0,0,0
2000,VIE,Sydney,Australia,AUS,300,300,327,927,79.39137268,1992.58328153144,N,N,N,N,N,0,0,0,0,0,0,7,0,1,0,1
2000,VIN,Sydney,Australia,AUS,300,300,327,927,0.107879996,6879.47707191239,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2000,YEM,Sydney,Australia,AUS,300,300,327,927,17.37809753,1002.34345214887,N,N,N,N,N,0,0,0,0,NA,NA,2,0,0,0,0
2000,ZAM,Sydney,Australia,AUS,300,300,327,927,10.23971367,1018.08056904388,N,N,N,N,N,0,1,0,0,0,0,8,0,0,0,0
2000,ZIM,Sydney,Australia,AUS,300,300,327,927,12.06453705,3266.71355532867,N,N,N,N,N,0,0,0,0,0,0,22,0,0,0,0
2004,AFG,Athens,Greece,GRE,301,300,326,927,23.68,190.709459459459,N,N,N,N,N,NA,NA,0,0,NA,NA,5,0,0,0,0
2004,AHO,Athens,Greece,GRE,301,300,326,927,NA,NA,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,ALB,Athens,Greece,GRE,301,300,326,927,3.111005068,5168.05010875026,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2004,ALG,Athens,Greece,GRE,301,300,326,927,32.40351486,9797.17887616837,N,N,N,N,N,1,5,2,3,1,2,67,0,0,0,0
2004,AND,Athens,Greece,GRE,301,300,326,927,0.073182,32781.285015441,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2004,ANG,Athens,Greece,GRE,301,300,326,927,18.20336914,2434.22271719091,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,ANT,Athens,Greece,GRE,301,300,326,927,0.087292999,14681.3503566305,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,ARG,Athens,Greece,GRE,301,300,326,927,38.30937958,11338.5678588951,N,N,N,N,N,0,4,0,3,0,1,98,2,0,4,6
2004,ARM,Athens,Greece,GRE,301,300,326,927,3.017806053,4212.02618947759,N,N,N,N,N,0,1,1,2,NA,NA,19,0,0,0,0
2004,ARU,Athens,Greece,GRE,301,300,326,927,0.097016998,40485.2037371843,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,ASA,Athens,Greece,GRE,301,300,326,927,0.059504,8856.54745899435,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,AUS,Athens,Greece,GRE,301,300,326,927,19.69697189,38239.2946848034,N,Y,N,N,N,16,58,9,41,7,27,327,17,16,17,50
2004,AUT,Athens,Greece,GRE,301,300,326,927,8.175851822,36019.1558887575,N,N,N,N,N,2,3,0,3,0,2,76,2,4,1,7
2004,AZE,Athens,Greece,GRE,301,300,326,927,8.361358643,3038.5812945926,N,N,N,N,N,2,3,0,1,NA,NA,37,1,0,4,5
2004,BAH,Athens,Greece,GRE,301,300,326,927,0.315746009,34853.8525470325,N,N,N,N,N,2,3,0,1,0,1,20,1,0,1,2
2004,BAN,Athens,Greece,GRE,301,300,326,927,139.0189972,1411.86740339974,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,BAR,Athens,Greece,GRE,301,300,326,927,0.272258013,19942.9427886113,N,N,N,N,N,0,1,0,0,0,0,15,0,0,0,0
2004,BDI,Athens,Greece,GRE,301,300,326,927,6.953113079,617.821916052863,N,N,N,N,N,0,0,1,1,NA,NA,7,0,0,0,0
2004,BEL,Athens,Greece,GRE,301,300,326,927,10.4190321,34559.1962424226,N,N,N,N,N,0,5,2,6,0,3,56,1,0,2,3
2004,BEN,Athens,Greece,GRE,301,300,326,927,7.520555019,1701.38368480434,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,BER,Athens,Greece,GRE,301,300,326,927,0.06487,46376.0340681363,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2004,BHU,Athens,Greece,GRE,301,300,326,927,0.623434007,4891.91572284571,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,BIH,Athens,Greece,GRE,301,300,326,927,3.779247046,5865.92591862014,N,N,N,N,N,0,0,0,0,0,0,11,0,0,0,0
2004,BIZ,Athens,Greece,GRE,301,300,326,927,0.269129992,7480.63661370005,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,BLR,Athens,Greece,GRE,301,300,326,927,9.740054131,9111.56624453877,N,N,N,N,N,3,17,1,15,NA,NA,159,2,5,6,13
2004,BOL,Athens,Greece,GRE,301,300,326,927,8.810420036,3367.26749675706,N,N,N,N,N,0,0,0,0,0,0,11,0,0,0,0
2004,BOT,Athens,Greece,GRE,301,300,326,927,1.804339051,10497.8321172521,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2004,BRA,Athens,Greece,GRE,301,300,326,927,182.4821472,8358.19913565769,N,N,N,N,N,0,12,3,15,2,3,186,5,2,3,10
2004,BRN,Athens,Greece,GRE,301,300,326,927,0.778711021,27430.4535366272,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2004,BRU,Athens,Greece,GRE,301,300,326,927,0.353388995,53607.5338169487,N,N,N,N,N,0,0,0,0,NA,NA,1,0,0,0,0
2004,BUL,Athens,Greece,GRE,301,300,326,927,7.803881168,9533.77175770957,N,N,N,N,N,5,13,3,15,3,16,104,2,1,9,12
2004,BUR,Athens,Greece,GRE,301,300,326,927,12.65462112,1173.83332769429,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,CAF,Athens,Greece,GRE,301,300,326,927,3.981664896,837.158268730408,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,CAM,Athens,Greece,GRE,301,300,326,927,12.85312366,1606.8669621747,N,N,N,N,N,0,0,0,0,NA,NA,4,0,0,0,0
2004,CAN,Athens,Greece,GRE,301,300,326,927,31.62780571,38396.9808444862,N,N,N,N,N,3,14,3,22,7,18,247,3,6,3,12
2004,CAY,Athens,Greece,GRE,301,300,326,927,0.046027999,61949.7195826393,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2004,CGO,Athens,Greece,GRE,301,300,326,927,3.502518892,2202.64344915345,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,CHA,Athens,Greece,GRE,301,300,326,927,9.353200912,829.105000305376,N,N,N,N,N,0,0,0,0,0,0,1,0,0,0,0
2004,CHI,Athens,Greece,GRE,301,300,326,927,15.79954243,11187.760707827,N,N,N,N,N,0,1,0,0,0,0,26,2,0,1,3
2004,CHN,Athens,Greece,GRE,301,300,326,927,1306.343872,5127.94459681134,N,N,N,Y,N,28,58,16,50,16,54,335,32,17,14,63
2004,CIV,Athens,Greece,GRE,301,300,326,927,17.67935562,2325.3686623902,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,CMR,Athens,Greece,GRE,301,300,326,927,16.51382256,2605.88231305302,N,N,N,N,N,1,1,0,0,0,0,16,1,0,0,1
2004,COD,Athens,Greece,GRE,301,300,326,927,51.39003372,520.704607547006,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,COK,Athens,Greece,GRE,301,300,326,927,0.018608,NA,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,COL,Athens,Greece,GRE,301,300,326,927,42.1521492,7027.44935719671,N,N,N,N,N,1,1,0,0,0,1,66,0,0,2,2
2004,COM,Athens,Greece,GRE,301,300,326,927,0.583211005,2789.78690396969,N,N,N,N,N,0,0,0,0,NA,NA,3,0,0,0,0
2004,CPV,Athens,Greece,GRE,301,300,326,927,0.460146993,3904.98597477524,N,N,N,N,N,0,0,0,0,NA,NA,3,0,0,0,0
2004,CRC,Athens,Greece,GRE,301,300,326,927,4.12597084,10207.4432692791,N,N,N,N,N,0,2,1,1,0,0,8,0,0,0,0
2004,CRO,Athens,Greece,GRE,301,300,326,927,4.388946056,15004.379917127,N,N,N,N,N,1,2,1,2,0,3,63,1,2,2,5
2004,CUB,Athens,Greece,GRE,301,300,326,927,11.23,3196.79430097952,N,N,N,N,N,11,29,9,25,14,31,130,9,7,11,27
2004,CYP,Athens,Greece,GRE,301,300,326,927,0.717836022,27344.6035144779,N,N,N,N,N,0,0,0,0,0,0,21,0,0,0,0
2004,CZE,Athens,Greece,GRE,301,300,326,927,10.23927689,22211.5935278707,N,N,N,N,N,2,8,4,11,NA,NA,135,1,3,5,9
2004,DEN,Athens,Greece,GRE,301,300,326,927,5.386968136,34175.2096823615,N,N,N,N,N,2,6,4,6,1,6,73,2,1,5,8
2004,DMA,Athens,Greece,GRE,301,300,326,927,0.070092998,7938.83210702444,N,N,N,N,N,0,0,0,0,NA,NA,2,0,0,0,0
2004,DOM,Athens,Greece,GRE,301,300,326,927,8.967760086,7666.42456875379,N,N,N,N,N,0,0,0,0,0,0,22,1,0,0,1
2004,ECU,Athens,Greece,GRE,301,300,326,927,13.28960133,5995.54643525187,N,N,N,N,N,0,0,1,1,0,0,18,0,0,0,0
2004,EGY,Athens,Greece,GRE,301,300,326,927,73.98194122,4968.18962085623,N,N,N,N,N,0,0,0,0,0,0,56,1,1,3,5
2004,ERI,Athens,Greece,GRE,301,300,326,927,2.601,334.486735870819,N,N,N,N,N,0,0,NA,NA,NA,NA,5,0,0,1,1
2004,ESA,Athens,Greece,GRE,301,300,326,927,5.971535206,4788.83638687535,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2004,ESP,Athens,Greece,GRE,301,300,326,927,42.65340424,27689.3403010592,N,N,N,N,N,3,11,5,17,13,22,261,4,11,6,21
2004,EST,Athens,Greece,GRE,301,300,326,927,1.37290895,14623.4817538337,N,N,N,N,N,1,3,0,0,1,2,40,0,1,2,3
2004,ETH,Athens,Greece,GRE,301,300,326,927,72.54514313,477.058771777214,N,N,N,N,N,4,8,2,3,1,3,27,2,3,2,7
2004,FIJ,Athens,Greece,GRE,301,300,326,927,0.816627979,5848.90191840953,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2004,FIN,Athens,Greece,GRE,301,300,326,927,5.227103233,32574.277149349,N,N,N,N,N,3,5,1,4,1,5,64,0,2,0,2
2004,FRA,Athens,Greece,GRE,301,300,326,927,62.50452042,31566.6108905728,N,N,N,N,N,13,38,15,37,8,29,324,11,9,13,33
2004,FSM,Athens,Greece,GRE,301,300,326,927,NA,NA,N,N,N,N,N,0,0,NA,NA,NA,NA,5,0,0,0,0
2004,GAB,Athens,Greece,GRE,301,300,326,927,1.328145981,10472.1808889771,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,GAM,Athens,Greece,GRE,301,300,326,927,1.354194045,2468.35965003819,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,GBR,Athens,Greece,GRE,301,300,326,927,59.58022308,34487.6352215229,N,N,N,N,Y,11,29,1,15,5,20,250,9,9,13,31
2004,GBS,Athens,Greece,GRE,301,300,326,927,1.32120204,1423.93302919817,N,N,N,N,N,0,0,0,0,NA,NA,3,0,0,0,0
2004,GEO,Athens,Greece,GRE,301,300,326,927,4.579082012,3698.52592192446,N,N,N,N,N,0,6,0,2,NA,NA,39,2,2,0,4
2004,GEQ,Athens,Greece,GRE,301,300,326,927,0.694611013,11444.2080534649,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,GER,Athens,Greece,GRE,301,300,326,927,81.68649292,34568.1782760028,N,N,N,N,N,13,56,20,65,33,82,376,13,16,20,49
2004,GHA,Athens,Greece,GRE,301,300,326,927,20.44678116,2930.03484417398,N,N,N,N,N,0,0,0,0,0,1,11,0,0,0,0
2004,GRE,Athens,Greece,GRE,301,300,326,927,11.24356747,26036.3509696625,N,N,Y,N,N,4,13,4,8,2,2,267,6,6,4,16
2004,GRN,Athens,Greece,GRE,301,300,326,927,0.102375001,8627.186151627,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,GUA,Athens,Greece,GRE,301,300,326,927,12.50047779,5083.34913572932,N,N,N,N,N,0,0,0,0,0,0,19,0,0,0,0
2004,GUI,Athens,Greece,GRE,301,300,326,927,9.309847832,1693.5533119893,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,GUM,Athens,Greece,GRE,301,300,326,927,0.157717,22572.0752994287,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,GUY,Athens,Greece,GRE,301,300,326,927,0.745143,997.258244390674,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,HAI,Athens,Greece,GRE,301,300,326,927,8.97655201,1567.0693897088,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2004,HKG,Athens,Greece,GRE,301,300,326,927,6.782570839,38520.0892997264,N,N,N,N,N,0,0,1,1,0,0,36,0,1,0,1
2004,HON,Athens,Greece,GRE,301,300,326,927,7.033821106,3161.91378837152,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,HUN,Athens,Greece,GRE,301,300,326,927,10.14195633,17915.2304040733,N,N,N,N,N,8,17,7,21,11,30,172,8,6,3,17
2004,INA,Athens,Greece,GRE,301,300,326,927,220.5452118,3722.38669703914,N,N,N,N,N,1,6,1,4,2,5,32,1,1,2,4
2004,IND,Athens,Greece,GRE,301,300,326,927,1108.027832,2298.00477611107,N,N,N,N,N,0,1,0,1,0,0,57,0,1,0,1
2004,IRI,Athens,Greece,GRE,301,300,326,927,68.81271362,10529.6158134564,N,N,N,N,N,3,4,1,3,0,3,37,2,2,2,6
2004,IRL,Athens,Greece,GRE,301,300,326,927,4.049547195,39474.0391215517,N,N,N,N,N,0,1,3,4,1,2,42,0,0,0,0
2004,IRQ,Athens,Greece,GRE,301,300,326,927,25.62762642,2889.00328366813,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2004,ISL,Athens,Greece,GRE,301,300,326,927,0.287952006,37628.2289903547,N,N,N,N,N,0,1,0,0,0,0,20,0,0,0,0
2004,ISR,Athens,Greece,GRE,301,300,326,927,6.349518776,30783.6394844295,N,N,N,N,N,0,1,0,1,0,2,42,1,0,1,2
2004,ISV,Athens,Greece,GRE,301,300,326,927,0.108506,NA,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2004,ITA,Athens,Greece,GRE,301,300,326,927,58.14703751,32603.8235339842,N,N,N,N,N,13,34,13,35,6,19,273,10,11,11,32
2004,IVB,Athens,Greece,GRE,301,300,326,927,0.022,32666.6426227273,N,N,N,N,N,0,0,0,0,0,0,1,0,0,0,0
2004,JAM,Athens,Greece,GRE,301,300,326,927,2.712511063,6246.82287977824,N,N,N,N,N,0,9,1,6,0,4,48,2,1,2,5
2004,JOR,Athens,Greece,GRE,301,300,326,927,5.396773815,4263.61062715763,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2004,JPN,Athens,Greece,GRE,301,300,326,927,128.0677948,34282.5298651898,N,N,N,N,N,5,18,3,14,3,22,257,16,9,12,37
2004,KAZ,Athens,Greece,GRE,301,300,326,927,15.2323246,7842.11598930868,N,N,N,N,N,3,7,3,11,NA,NA,106,1,4,3,8
2004,KEN,Athens,Greece,GRE,301,300,326,927,34.13085175,1820.55685879565,N,N,N,N,N,2,7,1,8,2,8,35,1,4,2,7
2004,KGZ,Athens,Greece,GRE,301,300,326,927,5.01226902,2097.15633340048,N,N,N,N,N,0,1,0,0,NA,NA,32,0,0,0,0
2004,KIR,Athens,Greece,GRE,301,300,326,927,0.088835,1015.7032701075,N,N,N,N,N,NA,NA,NA,NA,NA,NA,3,0,0,0,0
2004,KOR,Athens,Greece,GRE,301,300,326,927,48.26502609,25081.4870117892,N,N,N,N,N,8,28,7,27,12,29,217,9,12,9,30
2004,KSA,Athens,Greece,GRE,301,300,326,927,22.55642509,20818.6912654074,N,N,N,N,N,0,2,0,0,0,0,16,0,0,0,0
2004,KUW,Athens,Greece,GRE,301,300,326,927,2.169117928,41541.0865711124,N,N,N,N,N,0,1,0,0,0,0,11,0,0,0,0
2004,LAO,Athens,Greece,GRE,301,300,326,927,5.579656124,2153.90002769282,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,LAT,Athens,Greece,GRE,301,300,326,927,2.305774927,12324.4222223256,N,N,N,N,N,1,3,0,1,0,3,45,0,4,0,4
2004,LBA,Athens,Greece,GRE,301,300,326,927,5.621,4673.54563244974,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2004,LBR,Athens,Greece,GRE,301,300,326,927,3.11623311,570.160781713792,N,N,N,N,N,0,0,0,0,NA,NA,2,0,0,0,0
2004,LCA,Athens,Greece,GRE,301,300,326,927,0.160972998,9172.72419191696,N,N,N,N,N,0,0,0,0,NA,NA,2,0,0,0,0
2004,LES,Athens,Greece,GRE,301,300,326,927,1.918097019,2047.99974562705,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,LIB,Athens,Greece,GRE,301,300,326,927,4.388,4576.11668185962,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,LIE,Athens,Greece,GRE,301,300,326,927,0.034022,90265.1225677503,N,N,N,N,N,0,0,0,0,0,0,1,0,0,0,0
2004,LTU,Athens,Greece,GRE,301,300,326,927,3.41435194,14154.0300148438,N,N,N,N,N,2,5,0,1,1,2,50,1,2,0,3
2004,LUX,Athens,Greece,GRE,301,300,326,927,0.447322011,67130.5107764974,N,N,N,N,N,0,0,0,0,0,0,13,0,0,0,0
2004,MAD,Athens,Greece,GRE,301,300,326,927,17.27914047,1172.3809072084,N,N,N,N,N,0,0,0,0,0,0,8,0,0,0,0
2004,MAR,Athens,Greece,GRE,301,300,326,927,29.84393692,4541.06370628262,N,N,N,N,N,0,5,0,2,1,3,42,2,1,0,3
2004,MAS,Athens,Greece,GRE,301,300,326,927,24.68870354,14320.0727704149,N,N,N,N,N,0,0,0,2,0,1,35,0,0,0,0
2004,MAW,Athens,Greece,GRE,301,300,326,927,12.33668709,893.59619155259,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,MDA,Athens,Greece,GRE,301,300,326,927,4.171646118,2272.94305288433,N,N,N,N,N,0,2,0,2,NA,NA,33,0,0,0,0
2004,MDV,Athens,Greece,GRE,301,300,326,927,0.30220899,8912.9196752221,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,MEX,Athens,Greece,GRE,301,300,326,927,105.6404495,12808.1123888061,N,N,N,N,N,1,6,0,1,0,1,91,0,3,1,4
2004,MGL,Athens,Greece,GRE,301,300,326,927,2.469285965,3574.62584856995,N,N,N,N,N,0,0,0,1,0,2,21,0,0,1,1
2004,MKD,Athens,Greece,GRE,301,300,326,927,2.053426027,7413.78647676019,N,N,N,N,N,0,1,0,0,NA,NA,14,0,0,0,0
2004,MLI,Athens,Greece,GRE,301,300,326,927,12.00512791,1393.57685194376,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2004,MLT,Athens,Greece,GRE,301,300,326,927,0.403210998,23572.8249307327,N,N,N,N,N,0,0,0,0,0,0,7,0,0,0,0
2004,MON,Athens,Greece,GRE,301,300,326,927,0.033153,108255.663137574,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,MOZ,Athens,Greece,GRE,301,300,326,927,19.71659851,814.353165524797,N,N,N,N,N,1,1,0,1,0,0,4,0,0,0,0
2004,MRI,Athens,Greece,GRE,301,300,326,927,1.208994031,13989.2291411983,N,N,N,N,N,0,0,0,0,0,0,9,0,0,0,0
2004,MTN,Athens,Greece,GRE,301,300,326,927,2.957117081,2193.23108803212,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,MYA,Athens,Greece,GRE,301,300,326,927,47.62489319,1440.73633480416,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,NAM,Athens,Greece,GRE,301,300,326,927,1.986534953,5593.60389467056,N,N,N,N,N,0,0,0,2,0,2,10,0,0,0,0
2004,NCA,Athens,Greece,GRE,301,300,326,927,5.240879059,3422.36241250382,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2004,NED,Athens,Greece,GRE,301,300,326,927,16.20095062,38763.7014166765,N,N,N,N,N,12,25,4,19,2,15,134,4,9,9,22
2004,NEP,Athens,Greece,GRE,301,300,326,927,24.95062256,1247.60774065431,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2004,NGR,Athens,Greece,GRE,301,300,326,927,131.9725342,1549.97674811643,N,N,N,N,N,1,3,2,6,0,4,37,0,0,2,2
2004,NIG,Athens,Greece,GRE,301,300,326,927,12.65686989,729.418209022926,N,N,N,N,N,0,0,0,0,0,0,4,0,0,0,0
2004,NOR,Athens,Greece,GRE,301,300,326,927,4.57010603,41154.5087937489,N,N,N,N,N,4,10,2,7,2,7,49,5,0,1,6
2004,NRU,Athens,Greece,GRE,301,300,326,927,0.009994,NA,N,N,N,N,N,0,0,0,0,NA,NA,3,0,0,0,0
2004,NZL,Athens,Greece,GRE,301,300,326,927,4.022068977,29040.1417200757,N,N,N,N,N,1,4,3,6,1,10,99,3,2,0,5
2004,OMA,Athens,Greece,GRE,301,300,326,927,2.385255098,20328.8692688081,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,PAK,Athens,Greece,GRE,301,300,326,927,147.7033997,2804.63585023358,N,N,N,N,N,0,0,0,0,0,1,11,0,0,0,0
2004,PAN,Athens,Greece,GRE,301,300,326,927,3.209173918,10322.0452136306,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,PAR,Athens,Greece,GRE,301,300,326,927,5.607950211,4836.60211119517,N,N,N,N,N,0,0,0,0,0,0,6,0,1,0,1
2004,PER,Athens,Greece,GRE,301,300,326,927,26.93773842,5473.56582431318,N,N,N,N,N,0,0,0,0,0,1,14,0,0,0,0
2004,PHI,Athens,Greece,GRE,301,300,326,927,83.0319519,4070.49325309189,N,N,N,N,N,0,0,0,1,0,1,21,0,0,0,0
2004,PLE,Athens,Greece,GRE,301,300,326,927,3.440798998,3152.43197184865,N,N,N,N,N,0,0,0,0,NA,NA,3,0,0,0,0
2004,PLW,Athens,Greece,GRE,301,300,326,927,0.019809,7764.14760967237,N,N,N,N,N,0,0,NA,NA,NA,NA,4,0,0,0,0
2004,PNG,Athens,Greece,GRE,301,300,326,927,6.233,567.303064334991,N,N,N,N,N,0,0,0,0,0,0,6,0,0,0,0
2004,POL,Athens,Greece,GRE,301,300,326,927,38.43882751,14221.3364821751,N,N,N,N,N,6,14,7,17,3,19,161,3,2,5,10
2004,POR,Athens,Greece,GRE,301,300,326,927,10.487113,23386.1490288128,N,N,N,N,N,0,2,1,2,0,0,71,0,2,1,3
2004,PRK,Athens,Greece,GRE,301,300,326,927,23.54,469.45624468989,N,N,N,N,N,0,4,2,5,4,9,65,0,4,1,5
2004,PUR,Athens,Greece,GRE,301,300,326,927,3.653658,20480.844129363,N,N,N,N,N,0,0,0,1,0,1,38,0,0,0,0
2004,QAT,Athens,Greece,GRE,301,300,326,927,0.688585997,72613.7061570249,N,N,N,N,N,0,1,0,0,0,1,15,0,0,0,0
2004,ROU,Athens,Greece,GRE,301,300,326,927,21.72891808,8970.33416861223,N,N,N,N,N,11,26,4,20,4,18,154,8,5,6,19
2004,RSA,Athens,Greece,GRE,301,300,326,927,47.64872742,9409.23869903428,N,N,N,N,N,0,5,3,5,0,2,81,1,3,2,6
2004,RUS,Athens,Greece,GRE,301,300,326,927,144.5847015,11186.560425966,N,N,N,N,N,32,89,26,63,NA,NA,421,28,26,36,90
2004,RWA,Athens,Greece,GRE,301,300,326,927,8.680345535,869.076608020075,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
2004,SAM,Athens,Greece,GRE,301,300,326,927,0.177484,1908.9044646278,N,N,N,N,N,0,0,0,0,0,0,3,0,0,0,0
2004,SCG,Athens,Greece,GRE,301,300,326,927,NA,NA,N,N,N,N,N,1,3,1,4,NA,NA,40,0,2,0,2
2004,SEN,Athens,Greece,GRE,301,300,326,927,10.67098999,2413.62622157234,N,N,N,N,N,0,0,0,0,0,0,18,0,0,0,0
2004,SEY,Athens,Greece,GRE,301,300,326,927,0.08591,19103.2224071703,N,N,N,N,N,0,0,0,0,0,0,10,0,0,0,0
2004,SGP,Athens,Greece,GRE,301,300,326,927,4.249295235,42015.7614677955,N,N,N,N,N,0,0,0,0,0,0,20,0,0,0,0
2004,SKN,Athens,Greece,GRE,301,300,326,927,0.047306001,14277.0486074272,N,N,N,N,N,0,0,0,0,NA,NA,2,0,0,0,0
2004,SLE,Athens,Greece,GRE,301,300,326,927,5.199549198,1027.00253265302,N,N,N,N,N,0,0,0,0,0,0,2,0,0,0,0
2004,SLO,Athens,Greece,GRE,301,300,326,927,1.988965034,23972.4551135573,N,N,N,N,N,2,2,0,2,0,2,73,0,1,3,4
2004,SMR,Athens,Greece,GRE,301,300,326,927,0.023562,67905.9502588914,N,N,N,N,N,0,0,0,0,0,0,5,0,0,0,0
